Customer ID,Recency,Frequency,Monetary,r_qt,f_qt,m_quartile,m_qt,RFM Score
15014,208,6,4510,3,4,4,4,344
15015,562,5,4287,1,3,4,4,134
15016,769,4,4239,1,2,4,4,124
15017,51,4,1964,5,2,1,1,521
15018,23,7,7649,5,4,5,5,545
15019,527,3,2723,1,1,2,2,112
15020,153,3,710,3,1,1,1,311
15021,140,7,8595,3,4,5,5,345
15022,275,9,6237,2,5,5,5,255
15023,809,1,88,1,1,1,1,111
15024,382,2,1678,2,1,1,1,211
15025,20,6,3508,5,4,3,3,543
15026,397,5,2798,2,3,2,2,232
15027,53,9,5207,5,5,4,4,554
15028,288,5,3553,2,3,3,3,233
15029,2,5,4848,5,3,4,4,534
15030,208,4,2234,3,2,2,2,322
15031,192,11,6656,3,5,5,5,355
15032,736,3,1829,1,1,1,1,111
15033,155,4,2461,3,2,2,2,322
15034,90,5,4244,4,3,4,4,434
15035,435,5,3782,1,3,3,3,133
15036,422,6,2239,2,4,2,2,242
15037,285,3,3365,2,1,3,3,213
15038,4,7,6456,5,4,5,5,545
15039,682,1,807,1,1,1,1,111
15040,159,6,5921,3,4,5,5,345
15041,23,3,620,5,1,1,1,511
15042,33,5,4241,5,3,4,4,534
15043,1,7,8423,5,4,5,5,545
15044,359,2,1246,2,1,1,1,211
15045,108,4,3452,4,2,3,3,423
15046,45,8,7977,5,5,5,5,555
15047,491,4,3312,1,2,3,3,123
15048,304,9,7826,2,5,5,5,255
15049,54,10,5932,5,5,5,5,555
15050,60,2,371,5,1,1,1,511
15051,191,3,3353,3,1,3,3,313
15052,600,1,780,1,1,1,1,111
15053,357,3,1274,2,1,1,1,211
15054,217,3,2825,3,1,2,2,312
15055,215,6,5831,3,4,5,5,345
15056,286,3,2661,2,1,2,2,212
15057,634,5,2613,1,3,2,2,132
15058,1325,2,1106,1,1,1,1,111
15059,428,4,3332,2,2,3,3,223
15060,313,4,3452,2,2,3,3,223
15061,253,5,3117,2,3,3,3,233
15062,178,7,4187,3,4,4,4,344
15063,91,5,3728,4,3,3,3,433
15064,244,5,2499,3,3,2,2,332
15065,402,4,3256,2,2,3,3,223
15066,213,5,2442,3,3,2,2,332
15067,12,5,2402,5,3,2,2,532
15068,21,4,5404,5,2,4,4,524
15069,538,3,2636,1,1,2,2,112
15070,12,8,5573,5,5,4,4,554
15071,38,7,6564,5,4,5,5,545
15072,114,5,5663,4,3,5,5,435
15073,373,6,4294,2,4,4,4,244
15074,139,8,7049,3,5,5,5,355
15075,528,2,931,1,1,1,1,111
15076,104,4,707,4,2,1,1,421
15077,60,4,2925,5,2,2,2,522
15078,66,7,8953,4,4,5,5,445
15079,1,7,5050,5,4,4,4,544
15080,455,6,4701,1,4,4,4,144
15081,105,4,2418,4,2,2,2,422
15082,452,2,792,1,1,1,1,111
15083,422,5,1389,2,3,1,1,231
15084,115,6,6252,4,4,5,5,445
15085,287,6,2426,2,4,2,2,242
15086,852,5,2578,1,3,2,2,132
15087,39,6,4172,5,4,4,4,544
15088,280,4,4409,2,2,4,4,224
15089,326,4,3053,2,2,2,2,222
15090,34,6,6378,5,4,5,5,545
15091,427,6,3352,2,4,3,3,243
15092,138,4,2573,4,2,2,2,422
15093,257,3,1854,2,1,1,1,211
15094,344,1,1269,2,1,1,1,211
15095,592,6,2454,1,4,2,2,142
15096,20,3,858,5,1,1,1,511
15097,341,4,3021,2,2,2,2,222
15098,45,4,1656,5,2,1,1,521
15099,52,3,442,5,1,1,1,511
15100,567,6,2806,1,4,2,2,142
15101,274,6,3161,2,4,3,3,243
15102,654,2,2121,1,1,2,2,112
15103,131,5,4388,4,3,4,4,434
15104,208,8,9018,3,5,5,5,355
15105,466,4,4839,1,2,4,4,124
15106,128,5,3101,4,3,3,3,433
15107,233,5,4417,3,3,4,4,334
15108,483,2,875,1,1,1,1,111
15109,269,5,5123,2,3,4,4,234
15110,34,5,2651,5,3,2,2,532
15111,290,6,3802,2,4,3,3,243
15112,72,6,3149,4,4,3,3,443
15113,118,4,1636,4,2,1,1,421
15114,788,3,1839,1,1,1,1,111
15115,530,5,2455,1,3,2,2,132
15116,33,8,3891,5,5,3,3,553
15117,580,4,4061,1,2,3,3,123
15118,750,3,2224,1,1,2,2,112
15119,48,7,5352,5,4,4,4,544
15120,207,6,3786,3,4,3,3,343
15121,205,1,1324,3,1,1,1,311
15122,241,3,884,3,1,1,1,311
15123,396,6,4475,2,4,4,4,244
15124,41,6,6894,5,4,5,5,545
15125,286,5,4477,2,3,4,4,234
15126,173,3,2521,3,1,2,2,312
15127,177,4,1538,3,2,1,1,321
15128,76,2,916,4,1,1,1,411
15129,416,5,2894,2,3,2,2,232
15130,40,5,5210,5,3,4,4,534
15131,122,5,7975,4,3,5,5,435
15132,249,4,2655,2,2,2,2,222
15133,202,8,4950,3,5,4,4,354
15134,476,7,4005,1,4,3,3,143
15135,213,3,1388,3,1,1,1,311
15136,255,4,4523,2,2,4,4,224
15137,434,5,2929,1,3,2,2,132
15138,85,5,3190,4,3,3,3,433
15139,560,3,2607,1,1,2,2,112
15140,509,4,2474,1,2,2,2,122
15141,151,5,4633,3,3,4,4,334
15142,7,2,426,5,1,1,1,511
15143,338,7,4069,2,4,3,3,243
15144,14,5,2324,5,3,2,2,532
15145,118,6,5482,4,4,4,4,444
15146,31,7,4089,5,4,3,3,543
15147,129,9,10090,4,5,5,5,455
15148,279,4,3913,2,2,3,3,223
15149,342,4,2647,2,2,2,2,222
15150,27,10,6017,5,5,5,5,555
15151,57,8,9622,5,5,5,5,555
15152,1315,1,144,1,1,1,1,111
15153,534,3,1949,1,1,1,1,111
15154,177,3,2987,3,1,2,2,312
15155,32,4,2297,5,2,2,2,522
15156,71,4,4841,4,2,4,4,424
15157,10,4,2891,5,2,2,2,522
15158,499,3,4635,1,1,4,4,114
15160,38,7,6621,5,4,5,5,545
15161,72,3,3443,4,1,3,3,413
15162,180,4,4568,3,2,4,4,324
15163,402,6,4794,2,4,4,4,244
15164,341,3,1949,2,1,1,1,211
15165,55,7,6212,5,4,5,5,545
15166,240,4,1073,3,2,1,1,321
15167,257,4,3594,2,2,3,3,223
15169,103,7,3861,4,4,3,3,443
15170,551,3,3658,1,1,3,3,113
15171,604,5,2715,1,3,2,2,132
15172,594,3,2505,1,1,2,2,112
15173,580,3,2885,1,1,2,2,112
15174,198,4,2626,3,2,2,2,322
15175,298,5,3495,2,3,3,3,233
15176,97,7,3748,4,4,3,3,443
15177,79,6,4511,4,4,4,4,444
15178,1108,1,965,1,1,1,1,111
15179,385,5,2962,2,3,2,2,232
15180,47,11,9421,5,5,5,5,555
15181,47,11,8593,5,5,5,5,555
15182,132,4,2938,4,2,2,2,422
15183,68,8,6464,4,5,5,5,455
15184,1,9,4929,5,5,4,4,554
15185,61,9,8192,5,5,5,5,555
15186,191,7,3016,3,4,2,2,342
15187,319,7,4355,2,4,4,4,244
15188,481,4,4455,1,2,4,4,124
15189,160,6,4106,3,4,3,3,343
15190,151,4,3713,3,2,3,3,323
15191,39,7,3852,5,4,3,3,543
15192,18,6,6784,5,4,5,5,545
15193,284,3,3322,2,1,3,3,213
15194,326,3,4928,2,1,4,4,214
15195,124,8,10355,4,5,5,5,455
15196,913,3,2795,1,1,2,2,112
15197,26,9,9430,5,5,5,5,555
15198,37,9,8122,5,5,5,5,555
15199,328,6,3903,2,4,3,3,243
15200,166,5,2484,3,3,2,2,332
15201,204,5,2946,3,3,2,2,332
15202,26,1,1496,5,1,1,1,511
15203,55,7,4811,5,4,4,4,544
15204,298,2,2351,2,1,2,2,212
15205,126,7,5289,4,4,4,4,444
15206,138,6,5667,4,4,5,5,445
15207,52,5,7032,5,3,5,5,535
15208,119,7,3079,4,4,3,3,443
15209,424,4,3586,2,2,3,3,223
15210,39,9,10599,5,5,5,5,555
15211,189,7,5611,3,4,5,5,345
15212,485,6,4157,1,4,4,4,144
15213,394,5,2946,2,3,2,2,232
15214,10,6,4262,5,4,4,4,544
15215,144,4,3900,3,2,3,3,323
15216,167,7,8488,3,4,5,5,345
15217,100,5,5947,4,3,5,5,435
15218,306,6,3584,2,4,3,3,243
15219,116,4,1838,4,2,1,1,421
15220,90,7,5353,4,4,4,4,444
15221,52,11,5823,5,5,5,5,555
15222,454,4,4699,1,2,4,4,124
15223,67,11,5977,4,5,5,5,455
15224,258,3,1624,2,1,1,1,211
15225,354,3,1028,2,1,1,1,211
15226,54,4,5522,5,2,4,4,524
15227,184,5,2487,3,3,2,2,332
15228,721,7,4995,1,4,4,4,144
15229,206,6,4966,3,4,4,4,344
15230,70,4,1578,4,2,1,1,421
15231,246,5,3610,3,3,3,3,333
15232,1313,2,1540,1,1,1,1,111
15233,98,4,4590,4,2,4,4,424
15234,12,3,3348,5,1,3,3,513
15235,241,5,5955,3,3,5,5,335
15236,50,9,5698,5,5,5,5,555
15237,402,8,5910,2,5,5,5,255
15238,16,6,3825,5,4,3,3,543
15239,296,6,5398,2,4,4,4,244
15240,275,4,4963,2,2,4,4,224
15241,131,3,1142,4,1,1,1,411
15242,143,6,5283,3,4,4,4,344
15243,184,8,5562,3,5,4,4,354
15244,251,8,3480,2,5,3,3,253
15245,111,3,2704,4,1,2,2,412
15246,585,4,3986,1,2,3,3,123
15247,85,3,1927,4,1,1,1,411
15248,291,12,11784,2,5,5,5,255
15249,52,10,9951,5,5,5,5,555
15250,157,6,5798,3,4,5,5,345
15251,363,2,972,2,1,1,1,211
15252,45,6,5243,5,4,4,4,544
15253,141,7,5772,3,4,5,5,345
15254,53,4,3003,5,2,2,2,522
15255,502,4,3307,1,2,3,3,123
15256,20,6,4876,5,4,4,4,544
15257,133,11,8294,4,5,5,5,455
15258,397,3,3786,2,1,3,3,213
15259,558,7,5725,1,4,5,5,145
15260,247,4,3274,2,2,3,3,223
15261,536,5,2588,1,3,2,2,132
15262,267,5,3079,2,3,3,3,233
15263,575,4,3317,1,2,3,3,123
15264,81,6,6737,4,4,5,5,445
15265,187,4,4153,3,2,4,4,324
15266,90,6,3850,4,4,3,3,443
15267,68,5,1993,4,3,2,2,432
15268,495,5,2898,1,3,2,2,132
15269,122,8,5209,4,5,4,4,454
15270,345,4,3212,2,2,3,3,223
15271,93,7,6328,4,4,5,5,445
15272,354,5,3758,2,3,3,3,233
15273,662,2,1013,1,1,1,1,111
15274,17,9,7704,5,5,5,5,555
15275,98,9,6317,4,5,5,5,455
15276,227,3,4011,3,1,3,3,313
15277,105,2,798,4,1,1,1,411
15278,25,9,6428,5,5,5,5,555
15279,139,5,3860,3,3,3,3,333
15280,128,5,1899,4,3,1,1,431
15281,69,9,6823,4,5,5,5,455
15282,649,2,737,1,1,1,1,111
15283,345,4,3047,2,2,2,2,222
15284,1261,1,2440,1,1,2,2,112
15285,162,6,2281,3,4,2,2,342
15286,110,6,3860,4,4,3,3,443
15287,210,6,5003,3,4,4,4,344
15288,3,5,4562,5,3,4,4,534
15289,348,3,1537,2,1,1,1,211
15290,43,5,2545,5,3,2,2,532
15291,72,7,6522,4,4,5,5,445
15292,19,7,7346,5,4,5,5,545
15293,144,6,4681,3,4,4,4,344
15294,129,2,2748,4,1,2,2,412
15295,1,10,9730,5,5,5,5,555
15296,145,4,4552,3,2,4,4,324
15297,1086,1,880,1,1,1,1,111
15298,117,6,4954,4,4,4,4,444
15299,141,5,1751,3,3,1,1,331
15300,113,5,3584,4,3,3,3,433
15301,77,6,5051,4,4,4,4,444
15302,496,2,2212,1,1,2,2,112
15303,123,8,6743,4,5,5,5,455
15304,74,3,1750,4,1,1,1,411
15305,140,7,4727,3,4,4,4,344
15306,42,9,6028,5,5,5,5,555
15307,19,8,4807,5,5,4,4,554
15308,917,1,1167,1,1,1,1,111
15309,45,4,3040,5,2,2,2,522
15310,326,5,3915,2,3,3,3,233
15311,469,5,4577,1,3,4,4,134
15312,272,2,1698,2,1,1,1,211
15313,24,13,12273,5,5,5,5,555
15314,489,5,4375,1,3,4,4,134
15315,19,4,2579,5,2,2,2,522
15316,474,3,2070,1,1,2,2,112
15317,564,1,483,1,1,1,1,111
15318,120,5,2213,4,3,2,2,432
15319,23,3,3844,5,1,3,3,513
15320,361,4,2119,2,2,2,2,222
15321,91,4,2251,4,2,2,2,422
15323,16,5,4952,5,3,4,4,534
15324,154,4,3004,3,2,2,2,322
15325,87,5,2866,4,3,2,2,432
15326,402,4,2508,2,2,2,2,222
15327,1248,1,985,1,1,1,1,111
15328,339,2,2570,2,1,2,2,212
15329,24,6,2668,5,4,2,2,542
15330,486,4,1661,1,2,1,1,121
15331,130,4,1539,4,2,1,1,421
15332,25,4,3327,5,2,3,3,523
15333,659,3,1719,1,1,1,1,111
15334,128,5,2871,4,3,2,2,432
15335,291,4,2939,2,2,2,2,222
15336,709,5,5386,1,3,4,4,134
15337,25,7,3558,5,4,3,3,543
15338,123,9,5593,4,5,5,5,455
15339,22,6,5351,5,4,4,4,544
15340,356,5,5271,2,3,4,4,234
15341,222,2,2213,3,1,2,2,312
15342,469,3,1544,1,1,1,1,111
15343,245,4,4917,3,2,4,4,324
15344,478,5,2725,1,3,2,2,132
15345,166,6,3033,3,4,2,2,342
15346,42,9,5011,5,5,4,4,554
15347,403,2,1857,2,1,1,1,211
15348,452,5,6198,1,3,5,5,135
15349,672,1,1816,1,1,1,1,111
15350,13,8,9613,5,5,5,5,555
15351,196,4,2700,3,2,2,2,322
15352,144,5,3874,3,3,3,3,333
15353,79,5,3710,4,3,3,3,433
15354,102,3,5361,4,1,4,4,414
15355,19,8,7767,5,5,5,5,555
15356,1169,3,3623,1,1,3,3,113
15357,415,3,1617,2,1,1,1,211
15358,494,7,6622,1,4,5,5,145
15359,52,8,3580,5,5,3,3,553
15360,256,4,3380,2,2,3,3,223
15361,32,3,4314,5,1,4,4,514
15362,75,9,5479,4,5,4,4,454
15363,10,7,7916,5,4,5,5,545
15364,671,4,2015,1,2,2,2,122
15365,168,3,2561,3,1,2,2,312
15366,19,9,6941,5,5,5,5,555
15367,248,6,5079,2,4,4,4,244
15368,108,4,1749,4,2,1,1,421
15369,81,6,3023,4,4,2,2,442
15370,807,2,1181,1,1,1,1,111
15371,137,4,2783,4,2,2,2,422
15372,13,6,3809,5,4,3,3,543
15373,26,8,5592,5,5,5,5,555
15374,467,1,11,1,1,1,1,111
15375,646,2,192,1,1,1,1,111
15376,8,3,2240,5,1,2,2,512
15377,273,2,875,2,1,1,1,211
15378,6,7,4307,5,4,4,4,544
15379,424,6,3480,2,4,3,3,243
15380,19,5,5137,5,3,4,4,534
15381,350,4,5172,2,2,4,4,224
15382,180,4,1699,3,2,1,1,321
15383,24,4,2915,5,2,2,2,522
15384,46,3,1152,5,1,1,1,511
15385,63,4,2279,4,2,2,2,422
15386,56,5,1981,5,3,2,2,532
15387,179,3,4357,3,1,4,4,314
15388,102,6,4331,4,4,4,4,444
15389,69,2,1133,4,1,1,1,411
15390,58,3,2750,5,1,2,2,512
15391,215,4,4680,3,2,4,4,324
15392,199,5,5784,3,3,5,5,335
15393,119,10,9340,4,5,5,5,455
15394,161,3,2135,3,1,2,2,312
15395,29,3,1122,5,1,1,1,511
15396,139,10,4562,3,5,4,4,354
15397,72,7,4471,4,4,4,4,444
15398,76,6,6510,4,4,5,5,445
15399,232,8,6264,3,5,5,5,355
15400,306,6,2591,2,4,2,2,242
15401,164,6,4991,3,4,4,4,344
15402,203,6,2194,3,4,2,2,342
15403,295,6,4496,2,4,4,4,244
15404,574,4,3763,1,2,3,3,123
15405,85,5,5566,4,3,4,4,434
15406,59,6,3287,5,4,3,3,543
15407,55,5,5949,5,3,5,5,535
15408,464,4,2664,1,2,2,2,122
15409,133,6,7009,4,4,5,5,445
15410,283,4,1454,2,2,1,1,221
15411,83,7,6511,4,4,5,5,445
15412,178,6,3340,3,4,3,3,343
15413,102,3,1780,4,1,1,1,411
15414,73,8,6127,4,5,5,5,455
15415,241,4,3343,3,2,3,3,323
15416,82,6,7161,4,4,5,5,445
15417,264,5,2741,2,3,2,2,232
15418,226,7,5385,3,4,4,4,344
15419,7,3,2658,5,1,2,2,512
15420,737,5,3335,1,3,3,3,133
15421,150,6,3815,3,4,3,3,343
15422,53,8,5666,5,5,5,5,555
15423,193,7,3804,3,4,3,3,343
15424,120,8,6698,4,5,5,5,455
15425,616,2,1650,1,1,1,1,111
15426,514,2,2492,1,1,2,2,112
15427,318,7,7758,2,4,5,5,245
15428,12,7,6174,5,4,5,5,545
15429,345,2,1428,2,1,1,1,211
15430,88,5,4422,4,3,4,4,434
15431,853,7,4632,1,4,4,4,144
15432,22,7,5078,5,4,4,4,544
15433,606,2,2545,1,1,2,2,112
15434,41,10,7159,5,5,5,5,555
15435,307,6,3263,2,4,3,3,243
15436,218,6,7223,3,4,5,5,345
15437,601,8,6824,1,5,5,5,155
15438,338,7,3429,2,4,3,3,243
15439,155,5,6431,3,3,5,5,335
15440,711,3,1856,1,1,1,1,111
15441,577,6,6642,1,4,5,5,145
15442,71,8,2242,4,5,2,2,452
15443,242,7,4120,3,4,3,3,343
15444,821,5,4267,1,3,4,4,134
15445,52,4,5053,5,2,4,4,524
15446,215,3,3501,3,1,3,3,313
15447,811,1,384,1,1,1,1,111
15448,84,7,6605,4,4,5,5,445
15449,415,10,6800,2,5,5,5,255
15450,658,3,1560,1,1,1,1,111
15451,461,8,7730,1,5,5,5,155
15452,285,4,4052,2,2,3,3,223
15453,528,8,4034,1,5,3,3,153
15454,9,7,3700,5,4,3,3,543
15455,398,3,2857,2,1,2,2,212
15456,237,9,9390,3,5,5,5,355
15457,67,4,2167,4,2,2,2,422
15458,264,3,1450,2,1,1,1,211
15460,69,7,3389,4,4,3,3,443
15461,921,1,296,1,1,1,1,111
15462,1218,1,1209,1,1,1,1,111
15463,521,6,3755,1,4,3,3,143
15464,193,5,3837,3,3,3,3,333
15465,39,8,5938,5,5,5,5,555
15466,217,6,1815,3,4,1,1,341
15467,405,5,4246,2,3,4,4,234
15468,438,3,2862,1,1,2,2,112
15469,90,11,8891,4,5,5,5,455
15470,65,2,1090,4,1,1,1,411
15471,23,8,4443,5,5,4,4,554
15472,47,3,527,5,1,1,1,511
15473,259,8,3387,2,5,3,3,253
15474,26,8,4713,5,5,4,4,554
15475,312,3,1013,2,1,1,1,211
15476,88,7,4100,4,4,3,3,443
15477,100,9,7399,4,5,5,5,455
15478,160,3,1572,3,1,1,1,311
15479,198,4,5488,3,2,4,4,324
15480,195,4,2905,3,2,2,2,322
15481,109,7,7957,4,4,5,5,445
15482,315,5,2799,2,3,2,2,232
15483,131,6,6155,4,4,5,5,445
15484,271,8,4241,2,5,4,4,254
15485,29,3,1765,5,1,1,1,511
15486,42,8,8416,5,5,5,5,555
15487,43,6,2758,5,4,2,2,542
15488,156,3,1048,3,1,1,1,311
15489,131,10,7656,4,5,5,5,455
15490,58,9,7941,5,5,5,5,555
15491,44,6,7095,5,4,5,5,545
15492,564,6,4370,1,4,4,4,144
15493,138,5,6285,4,3,5,5,435
15494,65,9,6617,4,5,5,5,455
15495,329,2,2784,2,1,2,2,212
15496,22,10,7783,5,5,5,5,555
15497,36,3,448,5,1,1,1,511
15498,253,5,5588,2,3,5,5,235
15499,521,7,8560,1,4,5,5,145
15500,332,8,4506,2,5,4,4,254
15501,20,7,3178,5,4,3,3,543
15502,34,4,2364,5,2,2,2,522
15503,139,4,1869,3,2,1,1,321
15504,314,2,1968,2,1,1,1,211
15505,458,3,2655,1,1,2,2,112
15506,465,4,4620,1,2,4,4,124
15507,104,4,2141,4,2,2,2,422
15508,414,3,3140,2,1,3,3,213
15509,59,4,2424,5,2,2,2,522
15510,240,10,9469,3,5,5,5,355
15511,826,1,1472,1,1,1,1,111
15512,631,3,679,1,1,1,1,111
15513,1283,1,185,1,1,1,1,111
15514,352,5,2335,2,3,2,2,232
15515,54,8,6380,5,5,5,5,555
15516,767,2,2372,1,1,2,2,112
15517,126,7,7664,4,4,5,5,445
15518,221,8,7721,3,5,5,5,355
15519,28,3,1906,5,1,1,1,511
15520,164,8,8087,3,5,5,5,355
15521,340,3,1297,2,1,1,1,211
15522,94,4,3234,4,2,3,3,423
15523,262,6,4865,2,4,4,4,244
15524,153,7,6351,3,4,5,5,345
15525,381,2,2198,2,1,2,2,212
15526,136,7,7794,4,4,5,5,445
15527,167,5,2648,3,3,2,2,332
15528,289,5,4025,2,3,3,3,233
15529,84,2,821,4,1,1,1,411
15530,751,2,1222,1,1,1,1,111
15531,167,3,1551,3,1,1,1,311
15532,151,6,4763,3,4,4,4,344
15533,358,6,4603,2,4,4,4,244
15534,113,5,5680,4,3,5,5,435
15535,42,5,5248,5,3,4,4,534
15536,58,7,4670,5,4,4,4,544
15537,794,4,5487,1,2,4,4,124
15538,261,4,3676,2,2,3,3,223
15539,239,3,1150,3,1,1,1,311
15540,203,8,6639,3,5,5,5,355
15541,830,2,1005,1,1,1,1,111
15542,93,6,3850,4,4,3,3,443
15543,122,4,3669,4,2,3,3,423
15544,206,7,7501,3,4,5,5,345
15545,107,4,5658,4,2,5,5,425
15546,89,8,7051,4,5,5,5,455
15547,944,3,3893,1,1,3,3,113
15548,96,5,5293,4,3,4,4,434
15549,90,7,7862,4,4,5,5,445
15550,261,2,1378,2,1,1,1,211
15551,598,5,3706,1,3,3,3,133
15552,136,3,2746,4,1,2,2,412
15553,926,2,942,1,1,1,1,111
15554,44,4,2652,5,2,2,2,522
15555,29,6,4746,5,4,4,4,544
15556,216,10,6848,3,5,5,5,355
15557,94,5,5907,4,3,5,5,435
15558,500,1,19,1,1,1,1,111
15559,166,5,4892,3,3,4,4,334
15560,280,11,10019,2,5,5,5,255
15561,643,2,2044,1,1,2,2,112
15562,121,8,9046,4,5,5,5,455
15563,698,2,1730,1,1,1,1,111
15564,79,7,4112,4,4,3,3,443
15565,4,4,3295,5,2,3,3,523
15566,577,5,3800,1,3,3,3,133
15567,83,7,4006,4,4,3,3,443
15568,262,5,2920,2,3,2,2,232
15569,95,6,3515,4,4,3,3,443
15570,300,5,3696,2,3,3,3,233
15571,568,5,5624,1,3,5,5,135
15572,217,3,3991,3,1,3,3,313
15573,197,5,5461,3,3,4,4,334
15574,64,7,3442,4,4,3,3,443
15575,61,4,3242,5,2,3,3,523
15576,25,5,3035,5,3,2,2,532
15577,172,4,2765,3,2,2,2,322
15578,506,3,3780,1,1,3,3,113
15579,102,11,8556,4,5,5,5,455
15580,375,6,2680,2,4,2,2,242
15581,228,8,8035,3,5,5,5,355
15582,378,3,2753,2,1,2,2,212
15583,685,3,3748,1,1,3,3,113
15584,294,3,2804,2,1,2,2,212
15585,102,6,4320,4,4,4,4,444
15586,182,6,3591,3,4,3,3,343
15587,103,4,1322,4,2,1,1,421
15588,352,7,4736,2,4,4,4,244
15589,299,4,1504,2,2,1,1,221
15590,367,2,2212,2,1,2,2,212
15591,67,7,5072,4,4,4,4,444
15592,171,5,3538,3,3,3,3,333
15593,504,2,2298,1,1,2,2,112
15594,32,6,4571,5,4,4,4,544
15595,341,7,8674,2,4,5,5,245
15596,124,11,10438,4,5,5,5,455
15597,818,3,1537,1,1,1,1,111
15598,574,2,1602,1,1,1,1,111
15599,45,5,3877,5,3,3,3,533
15600,123,11,9179,4,5,5,5,455
15601,106,7,1827,4,4,1,1,441
15602,3,9,7669,5,5,5,5,555
15603,88,7,6753,4,4,5,5,445
15604,69,10,9701,4,5,5,5,455
15605,409,9,12062,2,5,5,5,255
15606,191,6,2923,3,4,2,2,342
15607,422,5,3556,2,3,3,3,233
15608,187,5,6221,3,3,5,5,335
15609,681,3,2008,1,1,2,2,112
15610,44,9,3252,5,5,3,3,553
15611,38,12,6433,5,5,5,5,555
15612,38,5,2116,5,3,2,2,532
15613,195,4,3759,3,2,3,3,323
15614,140,6,2762,3,4,2,2,342
15615,49,8,8698,5,5,5,5,555
15616,385,4,1747,2,2,1,1,221
15617,84,3,988,4,1,1,1,411
15618,185,5,3248,3,3,3,3,333
15619,3,5,4523,5,3,4,4,534
15620,136,3,1391,4,1,1,1,411
15621,445,3,835,1,1,1,1,111
15622,199,10,9842,3,5,5,5,355
15623,105,8,3355,4,5,3,3,453
15624,155,4,5007,3,2,4,4,324
15625,312,4,4058,2,2,3,3,223
15626,211,4,1412,3,2,1,1,321
15627,86,8,3838,4,5,3,3,453
15628,287,4,3981,2,2,3,3,223
15629,275,5,4086,2,3,3,3,233
15630,264,3,3175,2,1,3,3,213
15631,154,4,3147,3,2,3,3,323
15632,690,5,3000,1,3,2,2,132
15633,19,9,8222,5,5,5,5,555
15634,54,8,4406,5,5,4,4,554
15635,54,8,8131,5,5,5,5,555
15636,960,2,922,1,1,1,1,111
15637,941,2,939,1,1,1,1,111
15638,16,4,2444,5,2,2,2,522
15639,123,4,3997,4,2,3,3,423
15640,99,4,4271,4,2,4,4,424
15641,40,8,8491,5,5,5,5,555
15642,242,5,2468,3,3,2,2,332
15643,339,3,2455,2,1,2,2,212
15644,5,7,3134,5,4,3,3,543
15645,76,7,8637,4,4,5,5,445
15646,72,6,6007,4,4,5,5,445
15647,384,3,1211,2,1,1,1,211
15648,53,7,3217,5,4,3,3,543
15649,649,4,3249,1,2,3,3,123
15650,326,3,2200,2,1,2,2,212
15651,907,3,2710,1,1,2,2,112
15652,92,4,3238,4,2,3,3,423
15653,235,7,5041,3,4,4,4,344
15654,183,2,1260,3,1,1,1,311
15655,293,4,2799,2,2,2,2,222
15656,651,4,3132,1,2,3,3,123
15657,134,3,4594,4,1,4,4,414
15658,192,4,2859,3,2,2,2,322
15659,1325,1,59,1,1,1,1,111
15660,58,2,1753,5,1,1,1,511
15661,81,5,2703,4,3,2,2,432
15662,444,8,6997,1,5,5,5,155
15663,585,7,5288,1,4,4,4,144
15664,1311,1,252,1,1,1,1,111
15665,273,6,5357,2,4,4,4,244
15666,218,1,1732,3,1,1,1,311
15667,364,3,3980,2,1,3,3,213
15668,1038,2,2264,1,1,2,2,112
15669,62,5,2162,4,3,2,2,432
15670,214,10,6211,3,5,5,5,355
15671,144,7,3180,3,4,3,3,343
15672,408,5,4665,2,3,4,4,234
15673,241,4,5157,3,2,4,4,324
15674,17,7,5735,5,4,5,5,545
15675,1016,2,496,1,1,1,1,111
15676,204,3,2155,3,1,2,2,312
15677,25,1,574,5,1,1,1,511
15678,353,5,4199,2,3,4,4,234
15679,381,5,2977,2,3,2,2,232
15680,254,7,7697,2,4,5,5,245
15681,261,3,1275,2,1,1,1,211
15682,133,8,5362,4,5,4,4,454
15683,363,5,6306,2,3,5,5,235
15684,91,9,7463,4,5,5,5,455
15685,3,6,3861,5,4,3,3,543
15686,41,4,3046,5,2,2,2,522
15687,561,3,2749,1,1,2,2,112
15688,567,6,2502,1,4,2,2,142
15689,626,2,1344,1,1,1,1,111
15690,413,6,5191,2,4,4,4,244
15691,610,4,4753,1,2,4,4,124
15692,314,2,484,2,1,1,1,211
15693,694,1,1362,1,1,1,1,111
15694,483,2,965,1,1,1,1,111
15695,11,3,1208,5,1,1,1,511
15696,68,6,4010,4,4,3,3,443
15697,354,4,3371,2,2,3,3,223
15698,21,3,1266,5,1,1,1,511
15699,161,7,3945,3,4,3,3,343
15700,143,2,530,3,1,1,1,311
15701,177,2,1842,3,1,1,1,311
15702,57,4,860,5,2,1,1,521
15703,517,4,3050,1,2,2,2,122
15704,676,5,3534,1,3,3,3,133
15705,311,5,4529,2,3,4,4,234
15706,120,8,8046,4,5,5,5,455
15707,153,5,1888,3,3,1,1,331
15708,201,6,2609,3,4,2,2,342
15709,117,5,2055,4,3,2,2,432
15710,276,5,5165,2,3,4,4,234
15711,420,2,2613,2,1,2,2,212
15712,178,6,2470,3,4,2,2,342
15713,29,9,5879,5,5,5,5,555
15714,480,3,4135,1,1,3,3,113
15715,257,3,1370,2,1,1,1,211
15716,277,3,1650,2,1,1,1,211
